uid,namedLocation,domainID,siteID,plotID,pitID,collectDate,testProtocolVersion,nrcsDescriptionID,horizonID,horizonName,horizonTopDepth,horizonBottomDepth,remarks,dataQF,publicationDate,release
b705fedd-1fb0-4128-bbe2-71cd82ef0590,ORNL_033.basePlot.all,D07,ORNL,ORNL_033,898916,2016-09-07,Field Book for Describing and Sampling Soils ver3,S2016TN001033,4448494,Cr,20,45,,,20201217T153826Z,RELEASE-2021
e43b5f04-d905-4371-9763-bb9979566b32,ORNL_035.basePlot.all,D07,ORNL,ORNL_035,898912,2016-09-07,Field Book for Describing and Sampling Soils ver3,S2016TN145035,17N02642,A,0,15,,,20201217T153826Z,RELEASE-2021
7683877a-de1b-403d-8c94-b67c22455614,ORNL_035.basePlot.all,D07,ORNL,ORNL_035,898912,2016-09-07,Field Book for Describing and Sampling Soils ver3,S2016TN145035,17N02643,BA,15,26,,,20201217T153826Z,RELEASE-2021
0514ef1a-8327-420e-9dba-4a7188ab4735,ORNL_068.basePlot.all,D07,ORNL,ORNL_068,898911,2016-09-08,Field Book for Describing and Sampling Soils ver3,S2016TN145068,17N02645,A,0,11,,,20201217T153826Z,RELEASE-2021
f66e9132-83a5-4582-a69d-fa571ea86cee,ORNL_068.basePlot.all,D07,ORNL,ORNL_068,898911,2016-09-08,Field Book for Describing and Sampling Soils ver3,S2016TN145068,17N02647,Bt1,17,60,,,20201217T153826Z,RELEASE-2021
8ee207c8-5227-4fb1-94cd-4feaa3fa9489,ORNL_068.basePlot.all,D07,ORNL,ORNL_068,898911,2016-09-08,Field Book for Describing and Sampling Soils ver3,S2016TN145068,17N02648,Bt2,60,100,,,20201217T153826Z,RELEASE-2021
52c00cdd-dee5-4cd1-8b0f-3d630e68bcd0,ORNL_068.basePlot.all,D07,ORNL,ORNL_068,898911,2016-09-08,Field Book for Describing and Sampling Soils ver3,S2016TN145068,17N02646,BA,11,17,,,20201217T153826Z,RELEASE-2021
479d9020-da27-4f11-8d6b-2edb3d2349fb,ORNL_021.basePlot.all,D07,ORNL,ORNL_021,882496,2016-09-16,Field Book for Describing and Sampling Soils ver3,S2016TN001021,17N02597,BA,13,26,,,20201217T153826Z,RELEASE-2021
d6b561e0-3945-4351-9f1c-8298dc227c5d,ORNL_021.basePlot.all,D07,ORNL,ORNL_021,882496,2016-09-16,Field Book for Describing and Sampling Soils ver3,S2016TN001021,17N02599,Bt2,51,100,,,20201217T153826Z,RELEASE-2021
04d168ed-edb2-487e-8ff8-1ff2afc9b0ce,ORNL_021.basePlot.all,D07,ORNL,ORNL_021,882496,2016-09-16,Field Book for Describing and Sampling Soils ver3,S2016TN001021,17N02596,Ap,0,13,,,20201217T153826Z,RELEASE-2021
4a331a9f-659c-4e57-be55-c6ad523a8cbc,ORNL_021.basePlot.all,D07,ORNL,ORNL_021,882496,2016-09-16,Field Book for Describing and Sampling Soils ver3,S2016TN001021,17N02598,Bt1,26,51,,,20201217T153826Z,RELEASE-2021
3ef5b6bc-9c14-4415-bf7e-8a7f48961b35,ORNL_031.basePlot.all,D07,ORNL,ORNL_031,882497,2016-09-18,Field Book for Describing and Sampling Soils ver3,S2016TN001031,17N02606,Ap,0,18,,,20201217T153826Z,RELEASE-2021
1d0f900d-905f-440f-8551-1ab99600a77c,ORNL_031.basePlot.all,D07,ORNL,ORNL_031,882497,2016-09-18,Field Book for Describing and Sampling Soils ver3,S2016TN001031,17N02607,AB,18,36,,,20201217T153826Z,RELEASE-2021
db9ad60a-d5aa-483e-8c80-875e35d8fcbb,ORNL_031.basePlot.all,D07,ORNL,ORNL_031,882497,2016-09-18,Field Book for Describing and Sampling Soils ver3,S2016TN001031,17N02608,Bt1,36,64,,,20201217T153826Z,RELEASE-2021
43b579f3-923c-4aa6-81b1-e54eaab98396,ORNL_031.basePlot.all,D07,ORNL,ORNL_031,882497,2016-09-18,Field Book for Describing and Sampling Soils ver3,S2016TN001031,17N02609,Bt2,64,100,,,20201217T153826Z,RELEASE-2021
fff4257c-b00d-43ce-9a4f-1a650f6fa514,ORNL_009.basePlot.all,D07,ORNL,ORNL_009,882495,2016-09-21,Field Book for Describing and Sampling Soils ver3,S2016TN001009,17N02586,Bw,20,38,,,20201217T153826Z,RELEASE-2021
69e2e9b8-faa4-47e2-924a-a031ba266267,ORNL_009.basePlot.all,D07,ORNL,ORNL_009,882495,2016-09-21,Field Book for Describing and Sampling Soils ver3,S2016TN001009,17N02585,BE,8,20,,,20201217T153826Z,RELEASE-2021
442285a7-ec52-43fe-8148-45844fac17e7,ORNL_009.basePlot.all,D07,ORNL,ORNL_009,882495,2016-09-21,Field Book for Describing and Sampling Soils ver3,S2016TN001009,4144584,Cr,38,63,,,20201217T153826Z,RELEASE-2021
89a070ae-18f0-4fe5-bbbf-96a592630bdb,ORNL_009.basePlot.all,D07,ORNL,ORNL_009,882495,2016-09-21,Field Book for Describing and Sampling Soils ver3,S2016TN001009,17N02584,A,0,8,,,20201217T153826Z,RELEASE-2021
ddc88454-f203-4a11-b3b4-1107934e3f0b,DELA_011.basePlot.all,D08,DELA,DELA_011,1139182,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063017,16N02423,Ab,11,34,"",,20201217T045815Z,RELEASE-2021
d5982472-0e58-4417-8dbe-0ad8e83cc102,DELA_016.basePlot.all,D08,DELA,DELA_016,1139168,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063005,16N02376,Bt,32,47,"",,20201217T045815Z,RELEASE-2021
e645e87e-9a56-48c4-9c2e-eafa308ca79d,DELA_016.basePlot.all,D08,DELA,DELA_016,1139168,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063005,16N02374,A,0,12,"",,20201217T045815Z,RELEASE-2021
90b0d912-5330-4b3d-bde1-0b9149428ff6,DELA_003.basePlot.all,D08,DELA,DELA_003,1139166,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063001,16N02361,Bt,6,36,"",,20201217T045815Z,RELEASE-2021
c89b69bd-1c11-4f0e-8585-1d48c6f2fcb3,DELA_003.basePlot.all,D08,DELA,DELA_003,1139166,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063001,16N02363,2Bt2,70,90,"",,20201217T045815Z,RELEASE-2021
592b24e3-7fff-4025-8de4-0340a00225a3,DELA_016.basePlot.all,D08,DELA,DELA_016,1139168,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063005,16N02378,Btg2,67,100,Areas of yellowish brown are redox concentrations and areas of gray are redox depletions.,,20201217T045815Z,RELEASE-2021
04672cf7-e59c-40d0-972a-96296e46aad8,DELA_016.basePlot.all,D08,DELA,DELA_016,1139168,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063005,16N02375,AB,12,32,"",,20201217T045815Z,RELEASE-2021
0519d987-ff24-44b1-a936-fb952bd528f2,DELA_016.basePlot.all,D08,DELA,DELA_016,1139168,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063005,16N02377,Btg1,47,67,Areas of yellowish brown and strong brown are redox concentrations and areas of light brownish gray are redox depletions.,,20201217T045815Z,RELEASE-2021
73ac95d7-6232-42e8-b517-1a57e47a5aa1,DELA_003.basePlot.all,D08,DELA,DELA_003,1139166,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063001,16N02362,2Bt1,36,70,"",,20201217T045815Z,RELEASE-2021
9fa0d620-f4d3-43b5-bfa3-db4a0ed62d09,DELA_024.basePlot.all,D08,DELA,DELA_024,1139185,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063020,16N02435,Bg,11,24,"",,20201217T045815Z,RELEASE-2021
65dabc1c-b079-49b3-96f2-fefbca61193b,DELA_005.basePlot.all,D08,DELA,DELA_005,1139181,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063016,16N02420,Bw2,22,68,"",,20201217T045815Z,RELEASE-2021
91d17b99-0349-4642-95a5-ba753d58eef7,DELA_021.basePlot.all,D08,DELA,DELA_021,1139184,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063019,16N02431,AB,15,33,"",,20201217T045815Z,RELEASE-2021
65b5e78a-78c2-4f33-a80f-b2b7a3f81d62,DELA_024.basePlot.all,D08,DELA,DELA_024,1139185,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063020,16N02436,Btg,24,68,"",,20201217T045815Z,RELEASE-2021
de8eab6f-a841-4e4d-b32e-89814b18f93a,DELA_015.basePlot.all,D08,DELA,DELA_015,1139183,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063018,16N02427,Bw,7,20,"",,20201217T045815Z,RELEASE-2021
ba106b24-f9d9-4de5-bf46-be631f281763,DELA_005.basePlot.all,D08,DELA,DELA_005,1139181,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063016,16N02418,A,0,6,"",,20201217T045815Z,RELEASE-2021
6e735b24-bb61-4a9b-9a28-5994aa085daf,DELA_021.basePlot.all,D08,DELA,DELA_021,1139184,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063019,16N02430,A,0,15,"",,20201217T045815Z,RELEASE-2021
01cb5ed2-2785-4aaf-a90a-14e2f028275e,DELA_015.basePlot.all,D08,DELA,DELA_015,1139183,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063018,16N02428,Bt,20,33,"",,20201217T045815Z,RELEASE-2021
dae8cdbe-c2a0-44e6-8754-db36d37d4053,DELA_005.basePlot.all,D08,DELA,DELA_005,1139181,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063016,16N02419,Bw1,6,22,"",,20201217T045815Z,RELEASE-2021
2b9342ea-cf47-4e87-88d8-5f09c6884490,DELA_011.basePlot.all,D08,DELA,DELA_011,1139182,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063017,16N02422,A,0,11,"",,20201217T045815Z,RELEASE-2021
2f0567ec-4942-4f05-bfb7-e550b3753254,DELA_021.basePlot.all,D08,DELA,DELA_021,1139184,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063019,16N02433,Bt,48,100,"",,20201217T045815Z,RELEASE-2021
692374c8-0f7a-4f8c-a6d7-7cbee474c781,DELA_011.basePlot.all,D08,DELA,DELA_011,1139182,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063017,16N02424,C1,34,58,"",,20201217T045815Z,RELEASE-2021
b5a9cb81-c85a-4f7e-9784-74b13e43b747,DELA_015.basePlot.all,D08,DELA,DELA_015,1139183,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063018,16N02426,A,0,7,"",,20201217T045815Z,RELEASE-2021
b08f74eb-325c-4fa9-b687-e399a8a259df,DELA_005.basePlot.all,D08,DELA,DELA_005,1139181,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063016,16N02421,C,68,100,"",,20201217T045815Z,RELEASE-2021
6e6f360b-9fff-4bf3-9146-7f9b487fff0f,DELA_024.basePlot.all,D08,DELA,DELA_024,1139185,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063020,16N02437,Cg,68,100,"",,20201217T045815Z,RELEASE-2021
fad393ba-81e3-4323-b646-52dc3705a9cb,DELA_015.basePlot.all,D08,DELA,DELA_015,1139183,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063018,16N02429,Btg,33,100,Areas of yellowish brown and strong brown are redox concentrations and areas of light brownish gray are redox depletions.,,20201217T045815Z,RELEASE-2021
671d9b08-d234-47e0-96c1-14d8cb41298f,DELA_011.basePlot.all,D08,DELA,DELA_011,1139182,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063017,16N02425,C2,58,100,"",,20201217T045815Z,RELEASE-2021
50cf8337-3770-4991-aa47-441e4a6774f5,DELA_024.basePlot.all,D08,DELA,DELA_024,1139185,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063020,16N02434,A,0,11,"",,20201217T045815Z,RELEASE-2021
e00f4922-fa54-4f56-a349-59260b714648,DELA_021.basePlot.all,D08,DELA,DELA_021,1139184,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063019,16N02432,Bw,33,48,"",,20201217T045815Z,RELEASE-2021
4d3fa76f-d389-4aba-b170-aef7c256a740,DELA_003.basePlot.all,D08,DELA,DELA_003,1139166,2015-09-28,Field Book for Describing and Sampling Soils ver3,S2015AL063001,16N02360,A,0,6,"",,20201217T045815Z,RELEASE-2021
1ee64ec5-6eec-41b3-a76a-d44b71090367,DELA_025.basePlot.all,D08,DELA,DELA_025,1139173,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063006,16N02382,Btg,55,100,"",,20201217T045815Z,RELEASE-2021
ae0b9a7e-3695-41d3-b20f-c9b47834dddb,DELA_028.basePlot.all,D08,DELA,DELA_028,1139169,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063007,16N02383,A,0,12,"",,20201217T045815Z,RELEASE-2021
acd6ec37-f598-48e2-addd-5f0b59837867,DELA_025.basePlot.all,D08,DELA,DELA_025,1139173,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063006,16N02381,Bt,33,55,"",,20201217T045815Z,RELEASE-2021
0919401f-33e3-4a62-9fe4-d2c6682d26aa,DELA_028.basePlot.all,D08,DELA,DELA_028,1139169,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063007,16N02385,Bt,32,51,10% OM Stains on all ped faces,,20201217T045815Z,RELEASE-2021
fe944e37-17e9-41a9-801a-9338d80b43cb,DELA_025.basePlot.all,D08,DELA,DELA_025,1139173,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063006,16N02379,A,0,17,"",,20201217T045815Z,RELEASE-2021
c3957c87-a197-4f17-a6c7-cec787113621,DELA_028.basePlot.all,D08,DELA,DELA_028,1139169,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063007,16N02386,Btg,51,100,10% OM Stains on all ped faces; Areas of light gray are redox depletions and areas of strong brown and yellowish brown are Iron accumulations.,,20201217T045815Z,RELEASE-2021
b370a168-c9e3-49eb-a83f-47488addce61,DELA_028.basePlot.all,D08,DELA,DELA_028,1139169,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063007,16N02384,AB,12,32,"",,20201217T045815Z,RELEASE-2021
200d4ddc-f62d-477c-b073-3d1d58210cf4,DELA_028.basePlot.all,D08,DELA,DELA_028,1139169,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063007,5351147,Oi,0,2,"",,20201217T045815Z,RELEASE-2021
258d789c-a440-428e-9933-970431f162f9,DELA_025.basePlot.all,D08,DELA,DELA_025,1139173,2015-09-29,Field Book for Describing and Sampling Soils ver3,S2015AL063006,16N02380,AB,17,33,"",,20201217T045815Z,RELEASE-2021
d0ecb1d8-181f-4044-831f-63ad5775bd1e,DELA_009.basePlot.all,D08,DELA,DELA_009,1139180,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063002,16N02365,Bt1,14,55,"",,20201217T045815Z,RELEASE-2021
89de8848-73a1-430e-a95b-9a9b21e3c3c1,DELA_009.basePlot.all,D08,DELA,DELA_009,1139180,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063002,16N02364,A,0,14,"",,20201217T045815Z,RELEASE-2021
35e3f113-2e4d-4f77-92be-95c090654403,DELA_008.basePlot.all,D08,DELA,DELA_008,1139167,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063003,16N02369,Btg1,11,33,"",,20201217T045815Z,RELEASE-2021
5920d936-a340-4f36-b63f-afb5ed21eddb,DELA_029.basePlot.all,D08,DELA,DELA_029,1139176,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063010,16N02396,Atb,22,50,"",,20201217T045815Z,RELEASE-2021
74726258-78e6-4ae4-9c16-668e67bc3229,DELA_009.basePlot.all,D08,DELA,DELA_009,1139180,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063002,16N02366,Bt2,55,80,"",,20201217T045815Z,RELEASE-2021
d8b9185d-d398-40a2-8fa3-2ce7fff9414e,DELA_029.basePlot.all,D08,DELA,DELA_029,1139176,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063010,16N02398,BCt,75,100,"",,20201217T045815Z,RELEASE-2021
0416c62a-ffe8-45f4-b2aa-23b9e7571994,DELA_002.basePlot.all,D08,DELA,DELA_002,1139179,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063021,16N02358,Bt2,24,63,"",,20201217T045815Z,RELEASE-2021
c2a619a1-003f-4870-b25b-c9f7b02f9ec5,DELA_002.basePlot.all,D08,DELA,DELA_002,1139179,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063021,16N02357,Bt1,9,24,"",,20201217T045815Z,RELEASE-2021
f890e57e-cfb0-4cc6-867d-249e0221de41,DELA_002.basePlot.all,D08,DELA,DELA_002,1139179,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063021,16N02356,A,0,9,"",,20201217T045815Z,RELEASE-2021
d2c776e2-a01c-4f3b-a01f-c46631b5426f,DELA_029.basePlot.all,D08,DELA,DELA_029,1139176,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063010,5351173,E,15,22,"",,20201217T045815Z,RELEASE-2021
75462d56-a082-4b69-9047-1e6fbd2071fe,DELA_023.basePlot.all,D08,DELA,DELA_023,1139178,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063004,16N02373,Bt2,33,90,"",,20201217T045815Z,RELEASE-2021
6c23ac41-cca1-4054-9f3b-f889036e7bd1,DELA_029.basePlot.all,D08,DELA,DELA_029,1139176,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063010,16N02395,A,0,15,"",,20201217T045815Z,RELEASE-2021
b968bed3-2fee-48ae-8cbc-36d64718ae13,DELA_008.basePlot.all,D08,DELA,DELA_008,1139167,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063003,16N02370,Btg2,33,97,"",,20201217T045815Z,RELEASE-2021
1c040a74-8992-4321-9b1e-a44e2d7f94fc,DELA_002.basePlot.all,D08,DELA,DELA_002,1139179,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063021,16N02359,Bt3,63,90,"",,20201217T045815Z,RELEASE-2021
e164665e-8c33-42ab-873a-f25f34427b9d,DELA_008.basePlot.all,D08,DELA,DELA_008,1139167,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063003,16N02368,Ag,0,11,"",,20201217T045815Z,RELEASE-2021
2fe15061-874b-4cf4-9a7c-7417e908ec3c,DELA_009.basePlot.all,D08,DELA,DELA_009,1139180,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063002,16N02367,Bt3,80,100,"",,20201217T045815Z,RELEASE-2021
bcfcec33-2ac8-416c-b9b5-3fc5c8ced615,DELA_029.basePlot.all,D08,DELA,DELA_029,1139176,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063010,16N02397,Bt,50,75,"",,20201217T045815Z,RELEASE-2021
021e63a2-8c33-4e92-98c3-c90bc4404be9,DELA_023.basePlot.all,D08,DELA,DELA_023,1139178,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063004,16N02372,Bt1,12,33,"",,20201217T045815Z,RELEASE-2021
62d004ad-9eb7-4086-9bca-d82f5fc0fc63,DELA_023.basePlot.all,D08,DELA,DELA_023,1139178,2015-09-30,Field Book for Describing and Sampling Soils ver3,S2015AL063004,16N02371,A,0,12,"",,20201217T045815Z,RELEASE-2021
9d093b0c-2609-4e05-ab4c-7020433155ce,DELA_040.basePlot.all,D08,DELA,DELA_040,1139201,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063013,16N02405,A,0,3,"",,20201217T045519Z,RELEASE-2021
a90cb1e4-6de1-4f77-91b2-f54e44ab0dba,DELA_038.basePlot.all,D08,DELA,DELA_038,1139170,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063012,16N02403,Bt1,8,48,2% OM Stains on all Ped Faces,,20201217T045519Z,RELEASE-2021
f508276f-6f80-4968-a8ab-dcd58f8fc638,DELA_020.basePlot.all,D08,DELA,DELA_020,1139177,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063009,16N02391,A,0,9,"",,20201217T045519Z,RELEASE-2021
f4a3f2f7-cf89-405a-b53f-41350199b1c5,DELA_038.basePlot.all,D08,DELA,DELA_038,1139170,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063012,16N02402,A,0,8,2% OM Stains on all Ped Faces,,20201217T045519Z,RELEASE-2021
c5a38077-ff8c-41bf-b6be-1c14214516b9,DELA_020.basePlot.all,D08,DELA,DELA_020,1139177,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063009,16N02394,Bt2,48,100,"",,20201217T045519Z,RELEASE-2021
3f8e1e39-a7d4-420e-abdc-189ac43382ab,DELA_037.basePlot.all,D08,DELA,DELA_037,1139171,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063011,16N02399,A1,0,16,"",,20201217T045519Z,RELEASE-2021
fa91bee8-ec87-4666-bcc4-169bc567692c,DELA_040.basePlot.all,D08,DELA,DELA_040,1139201,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063013,16N02407,A,23,35,"",,20201217T045519Z,RELEASE-2021
f1b0ef38-9b4d-48d1-9146-67c30d0f77e5,DELA_037.basePlot.all,D08,DELA,DELA_037,1139171,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063011,16N02401,Bg,48,100,"Areas of light gray are Iron Depletions, and areas of yellowish brown are reduced Iron. Areas of strong brown are Iron accumulations.",,20201217T045519Z,RELEASE-2021
d2c60265-9349-48bc-aa28-6a6797026486,DELA_010.basePlot.all,D08,DELA,DELA_010,1139172,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063008,16N02387,A,0,23,area of yellowish brown and very pale brown are iron accumulation.,,20201217T045519Z,RELEASE-2021
216868da-2be8-45e8-a8ab-5e9bcb655685,DELA_010.basePlot.all,D08,DELA,DELA_010,1139172,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063008,16N02390,Bt2,72,100,areas of light yellowish brown is iron accumulation and light gray are iron depletions.,,20201217T045519Z,RELEASE-2021
a8fce553-2c82-4cbd-a1df-7388a154c296,DELA_038.basePlot.all,D08,DELA,DELA_038,1139170,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063012,16N02404,Bt2,48,100,2% OM Stains on all Ped Faces,,20201217T045519Z,RELEASE-2021
4902c2cd-6b54-45f0-8003-e5819f4c348f,DELA_037.basePlot.all,D08,DELA,DELA_037,1139171,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063011,16N02400,A2,16,48,"",,20201217T045519Z,RELEASE-2021
5b418e6a-e749-4a77-a6d2-6a412fb2d01a,DELA_014.basePlot.all,D08,DELA,DELA_014,1139165,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063015,16N02415,Btg,7,29,"",,20201217T045519Z,RELEASE-2021
35346908-4c95-47d5-8825-d3c090dc2ed2,DELA_041.basePlot.all,D08,DELA,DELA_041,1139200,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063014,16N02413,Bw3,61,100,"",,20201217T045519Z,RELEASE-2021
ee6dec5e-ad08-4506-9504-2da7e5e4d160,DELA_040.basePlot.all,D08,DELA,DELA_040,1139201,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063013,16N02408,B't1,35,51,"",,20201217T045519Z,RELEASE-2021
f84f266a-637a-421a-8c98-dd1f8ca14a08,DELA_040.basePlot.all,D08,DELA,DELA_040,1139201,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063013,16N02406,Bt,3,23,"",,20201217T045519Z,RELEASE-2021
46697186-7931-4380-83cf-485a696f01cb,DELA_040.basePlot.all,D08,DELA,DELA_040,1139201,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063013,16N02409,B't2,51,101,"",,20201217T045519Z,RELEASE-2021
c0e1058f-daaf-4cec-8528-420135480f0a,DELA_041.basePlot.all,D08,DELA,DELA_041,1139200,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063014,16N02412,Bw2,20,61,"",,20201217T045519Z,RELEASE-2021
b037a857-c128-4005-8701-10a6d115e28a,DELA_014.basePlot.all,D08,DELA,DELA_014,1139165,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063015,16N02416,Bt1,29,53,"",,20201217T045519Z,RELEASE-2021
f36f2225-9a01-401b-b1e4-03876c3c2097,DELA_014.basePlot.all,D08,DELA,DELA_014,1139165,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063015,16N02414,A,0,7,"",,20201217T045519Z,RELEASE-2021
ca5c279a-63f5-42cc-9703-bd6e618e3c88,DELA_041.basePlot.all,D08,DELA,DELA_041,1139200,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063014,16N02411,Bw1,7,20,"",,20201217T045519Z,RELEASE-2021
17dacfcf-ffb5-49a1-b2d1-35ed7a2dae34,DELA_014.basePlot.all,D08,DELA,DELA_014,1139165,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063015,16N02417,Bt2,53,90,"",,20201217T045519Z,RELEASE-2021
d4fd9672-f4c9-4b92-9cb6-8c18b17b5608,DELA_041.basePlot.all,D08,DELA,DELA_041,1139200,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063014,16N02410,BA,0,7,"",,20201217T045519Z,RELEASE-2021
b74dd5e7-3016-4b39-994f-6c0dd76c41da,DELA_010.basePlot.all,D08,DELA,DELA_010,1139172,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063008,16N02389,Bt1,44,79,"",,20201217T045519Z,RELEASE-2021
9c11bee4-5399-43bd-b3bf-16f8b53f7f9b,DELA_020.basePlot.all,D08,DELA,DELA_020,1139177,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063009,16N02393,Bt1,24,48,"",,20201217T045519Z,RELEASE-2021
d9e1925c-9c28-424c-82fe-204292958f7d,DELA_020.basePlot.all,D08,DELA,DELA_020,1139177,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063009,16N02392,ABt,9,24,"",,20201217T045519Z,RELEASE-2021
07067bc6-b98a-4523-97b6-0f42727ceb44,DELA_010.basePlot.all,D08,DELA,DELA_010,1139172,2015-10-01,Field Book for Describing and Sampling Soils ver3,S2015AL063008,16N02388,AB,23,44,areas of yellowish brown is iron accumulation.,,20201217T045519Z,RELEASE-2021
9e05c089-714c-416b-973a-bad4cc211dd3,LENO_020.basePlot.all,D08,LENO,LENO_020,1296902,2018-07-19,Field Book for Describing and Sampling Soils ver3,S2018AL023020,18N06226,Bt3,75,100,,,20201218T130355Z,RELEASE-2021
4e2ad54a-46ac-4a94-baae-e68154318046,LENO_020.basePlot.all,D08,LENO,LENO_020,1296902,2018-07-19,Field Book for Describing and Sampling Soils ver3,S2018AL023020,18N06225,Bt2,60,75,,,20201218T130355Z,RELEASE-2021
b41aeb66-04c8-47de-bfaf-360bb25cf839,LENO_020.basePlot.all,D08,LENO,LENO_020,1296902,2018-07-19,Field Book for Describing and Sampling Soils ver3,S2018AL023020,18N06224,Bt1,32,60,,,20201218T130355Z,RELEASE-2021
40098e6e-51c4-4d78-b9d4-d98e3d0d153c,LENO_012.basePlot.all,D08,LENO,LENO_012,1296893,2018-07-19,Field Book for Describing and Sampling Soils ver3,S2018AL023012,18N06203,Bw,18,40,,,20201218T130355Z,RELEASE-2021
35181384-80a0-49e7-bfd6-6a2b714008de,LENO_012.basePlot.all,D08,LENO,LENO_012,1296893,2018-07-19,Field Book for Describing and Sampling Soils ver3,S2018AL023012,18N06202,A,0,18,,,20201218T130355Z,RELEASE-2021
