uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,analysisStartDate,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,airDryOvenDryProcessedDate,airDryOvenDryMethodPub,airDryOvenDryMethod,airDryOvenDryRatio,gypsumProcessedDate,gypsumMethodPub,gypsumMethod,gypsumConc,caco3ProcessedDate,caco3MethodPub,caco3Method,caco3Conc,cecProcessedDate,cecMethodPub,cecMethod,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,KClExtractProcessedDate,KClExtractMethodPub,KClExtractMethod,alKcl,feKcl,mnKcl,routinepHProcessedDate,routinepHMethodPub,routinepHMethod,phCacl2,phH2o,ecProcessedDate,ecMethodPub,ecMethod,ec12pre,satPasteProcessedDate,satPasteMethodPub,satPasteMethod,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,TotalNCSProcessedDate,TotalNCSMethodPub,TotalNCSMethod,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,acidOxalateProcessedDate,acidOxalateMethodPub,acidOxalateMethod,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,citrateDithioProcessedDate,citrateDithioMethodPub,citrateDithioMethod,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,extractAcidityProcessedDate,extractAcidityMethodPub,extractAcidityMethod,acidity,h2oReten15BarProcessedDate,h2oReten15BarMethodPub,h2oReten15BarMethod,waterRetention15Bar,MehlichIIIPProcessedDate,MehlichIIIPMethodPub,MehlichIIIPMethod,MehlichIIITotP,Bray1PProcessedDate,Bray1PMethodPub,Bray1PMethod,Bray1PExtractable,OlsenPProcessedDate,OlsenPMethodPub,OlsenPMethod,OlsenPExtractable,archiveID,archiveMass,processingRemarks,laboratoryName,dataQF,publicationDate,release
bf63bad6-e830-40fb-9ce7-cebf4e9aa6e9,DELA_021.basePlot.all,D08,DELA,DELA_021,S2015AL063019,2015-09-28,16N02431,AB,2016-05-11,S2015AL063019-2,bulk,15,33,24,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.029,"","","",,2017-02-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),0,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),15.9,0.2,2.6,0,19.5,,18.7,96,,"","","",,,,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),5.6,6.2,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.15,,"","",,,,,,,,,,,,,,,,,,,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",12.3,1.5,8,12,0.1,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.19,1.09,1755.1,214.7,0.07,0.08,2016-07-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,2.5,0.2,,"","","",,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),4.9,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
cc1b984c-4bdd-48f7-b957-c89352b89d32,DELA_021.basePlot.all,D08,DELA,DELA_021,S2015AL063019,2015-09-28,16N02430,A,2016-05-11,S2015AL063019-1,bulk,0,15,7.5,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.031,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Gypsum (4E2a1a1a1),0,2016-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),0,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),10.6,0.3,3.7,0,23,16,14.6,63,17.3,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),2.7,,5,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.4,4.7,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.64,2016-12-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,8.2,0.4,0,1.32,0,83.5,0,0.4,3.9,0,0,2.4,0,4.5,,11,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",36,3.5,10,36,0.8,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.18,0.68,220.3,293.4,0.02,0.13,2016-07-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,1.5,0,,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",21.8,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),18.8,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
b65e132e-5bb5-4d8b-9ed6-5dfcbca886a9,DELA_015.basePlot.all,D08,DELA,DELA_015,S2015AL063018,2015-09-28,16N02426,A,2016-05-11,S2015AL063018-1,bulk,0,7,3.5,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.027,"","","",,2016-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),0,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),11.3,0.3,2.2,0,23.6,6,13.8,58,14.7,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),0.9,,6.4,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.6,5,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.4,2016-12-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,4.7,0.6,0,0.93,0,75.6,0.1,0.4,1.4,0.3,0.1,3.7,0,4.8,,3.4,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",35.3,3.6,10,35,0.5,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.13,0.91,441.5,308.3,0.02,0.09,2016-07-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.1,1.9,0,,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",16.9,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),17.5,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
9bcadddf-2221-4821-a17b-d314c2ade03d,DELA_011.basePlot.all,D08,DELA,DELA_011,S2015AL063017,2015-09-28,16N02423,Ab,2016-05-11,S2015AL063017-2,bulk,11,34,22.5,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.023,"","","",,2016-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),10,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),30.9,0.2,1.1,0,18.1,,32.2,100,,"","","",,,,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),7.4,7.9,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.26,2016-12-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,4.3,0.2,0,0.48,0,67.9,3.5,0.2,0.3,0,0,0,0,7.6,,0.9,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",12.2,1.4,8,11,0.1,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.14,0.77,945.8,197.8,0.11,0.07,2016-07-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,2.1,0.1,,"","","",,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),8.8,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
0566393b-a371-419d-8a9a-b36194c1f4bd,DELA_024.basePlot.all,D08,DELA,DELA_024,S2015AL063020,2015-09-28,16N02434,A,2016-05-11,S2015AL063020-1,bulk,0,11,5.5,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.041,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Gypsum (4E2a1a1a1),0,"","","",,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),15.1,0.3,2.8,0,38.1,15,18.2,48,21.4,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),3.2,,12.9,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.1,4.3,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),1.39,2016-12-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,19.1,0.4,0,2.42,0,110.2,0,0.5,5.6,0.7,0,7.4,0,4.2,,19.3,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",72.2,6.6,11,72,1.9,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.19,0.8,431.9,281.1,0.03,0.21,2016-07-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.1,1.2,0,,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",34.1,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),23.5,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
2e75df3a-ce5d-4a43-a9cd-3ef198ca61c0,DELA_024.basePlot.all,D08,DELA,DELA_024,S2015AL063020,2015-09-28,16N02435,Bg,2016-05-11,S2015AL063020-2,bulk,11,24,17.5,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.026,"","","",,2016-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),0,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),12.6,0.2,1.8,0,17.6,5,14.6,83,15.4,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),0.8,,3.1,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.6,5.1,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.27,2016-12-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,3.4,0.2,0,0.56,0,78,0.1,0.2,0.6,0,0.1,1.3,0,4.9,,3.3,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",15.1,1.7,9,15,0.3,2016-06-30,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.14,0.69,265.1,307.3,0.02,0.08,2016-07-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.1,1.7,0,,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",11.9,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),30.4,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
1bac56a0-b9e5-4b4f-bcb7-6ae5d345e3ba,DELA_005.basePlot.all,D08,DELA,DELA_005,S2015AL063016,2015-09-28,16N02418,A,2016-05-11,S2015AL063016-1,bulk,0,6,3,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.023,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Gypsum (4E2a1a1a1),0,2016-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),0,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),19.3,0.3,3.5,0,32.1,,23.1,72,,"","","",,,,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),6.5,6.8,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.58,2016-12-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,11,0.3,0,1.4,0,74.2,5.7,0.4,3.5,0,5.2,0.5,0,6.6,,1.6,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",32.3,3.3,10,32,0.2,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.07,0.73,991.7,175.9,0.06,0.08,2016-07-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.1,1.7,0.1,,"","","",,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),17,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
bb16f8f4-c1fc-4148-96f8-83479d22107f,DELA_021.basePlot.all,D08,DELA,DELA_021,S2015AL063019,2015-09-28,16N02432,Bw,2016-05-11,S2015AL063019-3,bulk,33,48,40.5,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.031,"","","",,2016-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),0,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),16.5,0.2,2,0,20,,18.7,94,,"","","",,,,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),5.8,6.5,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.13,,"","",,,,,,,,,,,,,,,,,,,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",7.8,1.2,6,8,0.1,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.25,1.16,1454.6,313.2,0.05,0.07,2016-07-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.3,4.4,0.1,,"","","",,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),3.8,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
63ff1e8e-c220-4b67-815d-1f6c9b33243f,DELA_016.basePlot.all,D08,DELA,DELA_016,S2015AL063005,2015-09-28,16N02378,Btg2,2016-05-10,S2015AL063005-5,bulk,67,100,83.5,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.021,"","","",,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),0,2017-02-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),3.6,0.3,1,0,12.2,27,4.9,40,6.7,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),1.8,,2.4,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.2,4.9,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.14,,"","",,,,,,,,,,,,,,,,,,,2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",2.8,0.4,7,3,0.2,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.15,0.6,1034.4,42.5,0.03,0.03,2016-07-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,2.1,0.1,,"","","",,,,,,2016-08-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),0.8,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
7550b193-c58e-4e35-af03-57277c49d0ad,DELA_011.basePlot.all,D08,DELA,DELA_011,S2015AL063017,2015-09-28,16N02424,C1,2016-05-11,S2015AL063017-3,bulk,34,58,46,2016-05-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.02,"","","",,2016-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Calcium Carbonate Equivalent (4E1a1a1a1),30,2016-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),57.9,0.2,0.9,0,18.1,,59,100,,"","","",,,,2016-05-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),7.7,8.2,2016-05-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.2,,"","",,,,,,,,,,,,,,,,,,,2016-07-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",13.7,1.2,8,10,0.1,2016-07-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.12,0.63,806.2,99.8,0.11,0.05,2016-07-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,1.9,0.1,,"","","",,,,,,2016-08-28,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),7.4,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
