uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,particleSizeDistProcessedDate,particleSizeDistMethodPub,particleSizeDistMethod,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,sandVeryCoarseContent,laboratoryName,dataQF,publicationDate,release
9c07d724-6c57-4154-880c-602841ab688e,DELA_025.basePlot.all,D08,DELA,DELA_025,S2015AL063006,2015-09-29,16N02382,Btg,S2015AL063006-4,bulk,55,100,77.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,19.5,50,30.5,,,30.4,19.6,10.5,3.1,4.7,0.8,0.4,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
f0a6c4b6-d2bc-4127-ab88-2cfcb959b45e,DELA_028.basePlot.all,D08,DELA,DELA_028,S2015AL063007,2015-09-29,16N02384,AB,S2015AL063007-2,bulk,12,32,22,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.3,0,9.3,53.3,37.4,,,39.2,14.1,3.5,1.3,3.2,0.8,0.5,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
4861deda-ea80-463a-8714-533ff41b2b4d,DELA_028.basePlot.all,D08,DELA,DELA_028,S2015AL063007,2015-09-29,16N02383,A,S2015AL063007-1,bulk,0,12,6,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,8.3,54.7,37,,,41.8,12.9,2.9,1.2,3.1,0.8,0.3,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
ca928564-63ef-4be5-8024-60ca3ea98ead,DELA_028.basePlot.all,D08,DELA,DELA_028,S2015AL063007,2015-09-29,16N02385,Bt,S2015AL063007-3,bulk,32,51,41.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),14.8,1.7,18.4,51.8,29.8,,,35.7,16.1,5.5,2.2,7.1,2.7,0.9,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
14091612-ebd1-41fe-92d8-58fee7ec23b3,DELA_028.basePlot.all,D08,DELA,DELA_028,S2015AL063007,2015-09-29,16N02386,Btg,S2015AL063007-4,bulk,51,100,75.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),5.9,1.6,19.8,50.3,29.9,0,,34.4,15.9,5.9,2.7,8,2.5,0.7,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
4001c153-252b-49d2-b9d4-289851a50430,DELA_025.basePlot.all,D08,DELA,DELA_025,S2015AL063006,2015-09-29,16N02379,A,S2015AL063006-1,bulk,0,17,8.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,3.9,58.5,37.6,,,45.6,12.9,2.4,0.7,0.6,0.1,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
87ffcce4-3b54-4246-8269-880b41cb36a0,DELA_029.basePlot.all,D08,DELA,DELA_029,S2015AL063010,2015-09-30,16N02398,BCt,S2015AL063010-4,bulk,75,100,87.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,41.6,30.9,27.5,,,14.9,16,31.4,10,0.2,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
cefc2c04-fc56-4db9-a5cd-6eb497f34e6c,DELA_002.basePlot.all,D08,DELA,DELA_002,S2015AL063021,2015-09-30,16N02359,Bt3,S2015AL063021-4,bulk,63,90,76.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.5,0,42.3,31.5,26.2,,,20.8,10.7,14.4,22.6,2.2,2,1.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
783a0540-3394-4fd1-a5f1-c108d3000e80,DELA_009.basePlot.all,D08,DELA,DELA_009,S2015AL063002,2015-09-30,16N02364,A,S2015AL063002-1,bulk,0,14,7,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,8.2,60.8,31,,,37.3,23.5,7.3,0.8,0.1,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
8a744b14-f8b8-43c9-a4c0-cb2cbcfa5c03,DELA_023.basePlot.all,D08,DELA,DELA_023,S2015AL063004,2015-09-30,16N02372,Bt1,S2015AL063004-2,bulk,12,33,22.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,12.8,42.4,44.8,,,31.3,11.1,4.5,7.3,0.9,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
2f4b1b41-29cc-4cd2-a754-55b3a820f288,DELA_002.basePlot.all,D08,DELA,DELA_002,S2015AL063021,2015-09-30,16N02357,Bt1,S2015AL063021-2,bulk,9,24,16.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,22.4,37.7,39.9,,,28,9.7,8.6,11.7,1.4,0.4,0.3,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
bb641d97-a30b-4642-a4c9-bdda24180f07,DELA_002.basePlot.all,D08,DELA,DELA_002,S2015AL063021,2015-09-30,16N02358,Bt2,S2015AL063021-3,bulk,24,63,43.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,19.9,37.4,42.7,0,,27.9,9.5,7.3,10.7,1.6,0.1,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
586942b2-a6e7-4e55-9fef-ce629202f733,DELA_029.basePlot.all,D08,DELA,DELA_029,S2015AL063010,2015-09-30,16N02395,A,S2015AL063010-1,bulk,0,15,7.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,22.5,49.6,27.9,,,30.5,19.1,11.7,10.5,0.2,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
e314c1a5-8386-4a4a-bcf3-0e3750edecaa,DELA_009.basePlot.all,D08,DELA,DELA_009,S2015AL063002,2015-09-30,16N02366,Bt2,S2015AL063002-3,bulk,55,80,67.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,27.4,40.8,31.8,0,,21.2,19.6,20.5,6.4,0.5,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
5401afd7-4b56-40de-8a87-b447324f49ef,DELA_029.basePlot.all,D08,DELA,DELA_029,S2015AL063010,2015-09-30,16N02397,Bt,S2015AL063010-3,bulk,50,75,62.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,26.1,40.1,33.8,,,21.4,18.7,19.5,6.2,0.4,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
0dc0e9e2-c009-4c1b-b6e7-c84b45cf6822,DELA_008.basePlot.all,D08,DELA,DELA_008,S2015AL063003,2015-09-30,16N02370,Btg2,S2015AL063003-3,bulk,33,97,65,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,8.6,39.8,51.6,0,,30.3,9.5,4.6,3.4,0.6,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
e05eb5cd-2b51-4769-bd30-82301f8d8df7,DELA_008.basePlot.all,D08,DELA,DELA_008,S2015AL063003,2015-09-30,16N02368,Ag,S2015AL063003-1,bulk,0,11,5.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,1.2,56.2,42.6,,,51,5.2,0.5,0.5,0.1,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
d9c57d37-c8e9-473d-a060-11baff933674,DELA_029.basePlot.all,D08,DELA,DELA_029,S2015AL063010,2015-09-30,16N02396,ABt,S2015AL063010-2,bulk,22,50,36,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,23.3,43.5,33.2,,,24.5,19,18.3,4.5,0.4,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
b4529771-4465-4d9b-948b-735c53c98620,DELA_023.basePlot.all,D08,DELA,DELA_023,S2015AL063004,2015-09-30,16N02373,Bt2,S2015AL063004-3,bulk,33,90,61.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,16.8,44.7,38.5,0,,32.1,12.6,8.1,8.1,0.6,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
e69edd02-5ad3-47ba-a43a-37d67996af92,DELA_008.basePlot.all,D08,DELA,DELA_008,S2015AL063003,2015-09-30,16N02369,Btg1,S2015AL063003-2,bulk,11,33,22,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,2.1,55.1,42.8,0,,47.1,8,1.2,0.7,0.2,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
7dee3a48-5775-4ead-860b-f307a7dd4445,DELA_009.basePlot.all,D08,DELA,DELA_009,S2015AL063002,2015-09-30,16N02365,Bt1,S2015AL063002-2,bulk,14,55,34.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,16.3,48.1,35.6,0,,29.1,19,12.6,3.3,0.2,0.1,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
5959cb72-3f14-4bd6-a6bb-2de0e6c17ecb,DELA_009.basePlot.all,D08,DELA,DELA_009,S2015AL063002,2015-09-30,16N02367,Bt3,S2015AL063002-4,bulk,80,100,90,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,35.9,36.3,27.8,,,17.9,18.4,27.5,8.2,0.2,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
a58edae2-3002-4207-a3c0-37ae0584ca1c,DELA_002.basePlot.all,D08,DELA,DELA_002,S2015AL063021,2015-09-30,16N02356,A,S2015AL063021-1,bulk,0,9,4.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,8.6,53.2,38.2,,,44.8,8.4,3.5,4.3,0.6,0.2,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
8c01968c-f72a-4f69-a202-08fdb5f7579e,DELA_023.basePlot.all,D08,DELA,DELA_023,S2015AL063004,2015-09-30,16N02371,A,S2015AL063004-1,bulk,0,12,6,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,11.3,47.3,41.4,,,37.7,9.6,4.2,5.9,0.9,0.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045815Z,RELEASE-2021
1d355d55-c7de-4e62-ac96-494f65630250,DELA_040.basePlot.all,D08,DELA,DELA_040,S2015AL063013,2015-10-01,16N02407,Ab,S2015AL063013-3,bulk,23,35,29,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,18.2,50.1,31.7,,,32.2,17.9,12.1,5,0.7,0.4,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
471d29ef-2bab-4c02-83c9-5fbb45662ac4,DELA_014.basePlot.all,D08,DELA,DELA_014,S2015AL063015,2015-10-01,16N02417,Bt2,S2015AL063015-4,bulk,53,90,71.5,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,7.8,52.9,39.3,0,,34.9,18,5.1,2.2,0.4,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
c2f925d7-c8e7-4215-9f23-d33e95e32d7a,DELA_038.basePlot.all,D08,DELA,DELA_038,S2015AL063012,2015-10-01,16N02403,Bt1,S2015AL063012-2,bulk,8,48,28,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,7.1,48.9,44,0,,31.4,17.5,3.7,2.2,1,0.2,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
fa57399a-8f2e-41a7-9b4c-1dea41eadb49,DELA_037.basePlot.all,D08,DELA,DELA_037,S2015AL063011,2015-10-01,16N02400,A2,S2015AL063011-2,bulk,16,48,32,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,12.8,52.8,34.4,0,,34.9,17.9,10.1,2,0.6,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
8647add5-408f-490c-a080-7f8e60955a31,DELA_038.basePlot.all,D08,DELA,DELA_038,S2015AL063012,2015-10-01,16N02402,A,S2015AL063012-1,bulk,0,8,4,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,5.5,47.4,47.1,,,35.4,12,2.3,2,0.9,0.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
f3dd28c4-afc2-4b35-8936-6341e465b3c2,DELA_041.basePlot.all,D08,DELA,DELA_041,S2015AL063014,2015-10-01,16N02410,BA,S2015AL063014-1,bulk,0,7,3.5,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,8.7,48,43.3,,,36.4,11.6,3.7,4.5,0.4,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
8003fded-21ac-4382-8e24-cb39c085924a,DELA_040.basePlot.all,D08,DELA,DELA_040,S2015AL063013,2015-10-01,16N02406,Bt,S2015AL063013-2,bulk,3,23,13,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,7.8,57,35.2,,,42.5,14.5,5.1,1.9,0.4,0.2,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
5a146277-6b45-4b9d-9e56-d8e86d6d3952,DELA_037.basePlot.all,D08,DELA,DELA_037,S2015AL063011,2015-10-01,16N02399,A1,S2015AL063011-1,bulk,0,16,8,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,6.7,60.6,32.7,,,40.1,20.5,5.6,1,0.1,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
54d354d6-fe55-414c-8b1f-3de4a30c8ba1,DELA_014.basePlot.all,D08,DELA,DELA_014,S2015AL063015,2015-10-01,16N02416,Bt1,S2015AL063015-3,bulk,29,53,41,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,6.9,50.4,42.7,0,,33.4,17,4.3,2,0.5,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
ad78cb0f-ad0e-4a58-9ceb-b480fc3fe616,DELA_040.basePlot.all,D08,DELA,DELA_040,S2015AL063013,2015-10-01,16N02409,B't2,S2015AL063013-5,bulk,51,101,76,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,24.4,48.4,27.2,0,,26.5,21.9,17.5,6.1,0.5,0.2,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
c8d95b08-4ec7-46f3-9ce9-dd67df826070,DELA_041.basePlot.all,D08,DELA,DELA_041,S2015AL063014,2015-10-01,16N02413,Bw3,S2015AL063014-4,bulk,61,100,80.5,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,28.7,43.2,28.1,0,,26.2,17,10.2,15.9,2,0.6,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
1a9a20d8-fad2-4cd7-b8ab-e63532cd5548,DELA_041.basePlot.all,D08,DELA,DELA_041,S2015AL063014,2015-10-01,16N02411,Bw1,S2015AL063014-2,bulk,7,20,13.5,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,12.7,46.2,41.1,,,33.1,13.1,5.1,6.7,0.8,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
c54b5409-4ab6-4ef5-83a1-2c876e29ce97,DELA_014.basePlot.all,D08,DELA,DELA_014,S2015AL063015,2015-10-01,16N02415,Btg,S2015AL063015-2,bulk,7,29,18,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,6,45.2,48.8,0,,33.4,11.8,2.9,1.9,0.9,0.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
866857da-3829-4326-a295-232f963efad4,DELA_040.basePlot.all,D08,DELA,DELA_040,S2015AL063013,2015-10-01,16N02408,B't1,S2015AL063013-4,bulk,35,51,43,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,26.2,46.4,27.4,,,24.9,21.5,17.7,7.8,0.5,0.1,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
69e2b6f0-4a48-4567-b21d-e019703225ff,DELA_041.basePlot.all,D08,DELA,DELA_041,S2015AL063014,2015-10-01,16N02412,Bw2,S2015AL063014-3,bulk,20,61,40.5,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,21,44.8,34.2,0,,28.5,16.3,7.7,11.4,1.6,0.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
95f6177d-5647-4cd4-ac5b-7e1827c70dae,DELA_038.basePlot.all,D08,DELA,DELA_038,S2015AL063012,2015-10-01,16N02404,Bt2,S2015AL063012-3,bulk,48,100,74,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,10.2,51.3,38.5,0,,34,17.3,4.7,3.9,1.4,0.2,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
a1fb94bc-ffab-444f-b6f3-d598dba76d82,DELA_037.basePlot.all,D08,DELA,DELA_037,S2015AL063011,2015-10-01,16N02401,Bg,S2015AL063011-3,bulk,48,100,74,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,26.6,47,26.4,,,25.6,21.4,19.6,5.7,1.1,0.1,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
68e8fc1f-62a2-484e-9527-b2317264dca3,DELA_040.basePlot.all,D08,DELA,DELA_040,S2015AL063013,2015-10-01,16N02405,A,S2015AL063013-1,bulk,0,3,1.5,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,3.8,62.4,33.8,,,47.2,15.2,2.2,1.1,0.2,0.2,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
0b752af5-add7-44d3-a2ad-e388812845ab,DELA_014.basePlot.all,D08,DELA,DELA_014,S2015AL063015,2015-10-01,16N02414,A,S2015AL063015-1,bulk,0,7,3.5,2016-07-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,4.7,52.8,42.5,,,41.8,11,2.3,1.5,0.7,0.1,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
b6ed3572-cd38-4fc4-8c11-3fd9fe92b820,DELA_010.basePlot.all,D08,DELA,DELA_010,S2015AL063008,2015-10-01,16N02390,Bt2,S2015AL063008-4,bulk,79,100,89.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,37.8,36.4,25.8,0,,18.4,18,27.1,10,0.7,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
7568ca34-66d8-4ab2-932e-a9f5ce987d4b,DELA_020.basePlot.all,D08,DELA,DELA_020,S2015AL063009,2015-10-01,16N02394,Bt2,S2015AL063009-4,bulk,48,100,74,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,37.5,34.7,27.8,0,,17.6,17.1,28.1,9.2,0.2,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
e3150cff-faa3-4c44-b5e9-437b8dd0f74e,DELA_020.basePlot.all,D08,DELA,DELA_020,S2015AL063009,2015-10-01,16N02392,Atb,S2015AL063009-2,bulk,9,24,16.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,15.3,47.3,37.4,,,29.1,18.2,11.8,3.2,0.3,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
62d0a390-22de-40e2-9c7d-1602290e12aa,DELA_010.basePlot.all,D08,DELA,DELA_010,S2015AL063008,2015-10-01,16N02387,A,S2015AL063008-1,bulk,0,23,11.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,7.2,58.3,34.5,,,38.1,20.2,6.6,0.5,0.1,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
a1063fd0-599d-452a-b594-526487586305,DELA_020.basePlot.all,D08,DELA,DELA_020,S2015AL063009,2015-10-01,16N02393,Bt1,S2015AL063009-3,bulk,24,48,36,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,27.1,40.2,32.7,0,,21.6,18.6,19.8,7.1,0.2,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
5f451b05-9191-40de-a7f5-391ba5c892d8,DELA_020.basePlot.all,D08,DELA,DELA_020,S2015AL063009,2015-10-01,16N02391,A,S2015AL063009-1,bulk,0,9,4.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,7.9,60.1,32,,,37.7,22.4,7.1,0.7,0.1,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
24f6bdaa-264d-44c1-a02f-3dbb02cd9253,DELA_010.basePlot.all,D08,DELA,DELA_010,S2015AL063008,2015-10-01,16N02388,AB,S2015AL063008-2,bulk,23,44,33.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,13.3,49.3,37.4,,,29.3,20,11.7,1.4,0.2,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
f484f843-bd1c-4085-bae7-16113fd9f37d,DELA_010.basePlot.all,D08,DELA,DELA_010,S2015AL063008,2015-10-01,16N02389,Bt1,S2015AL063008-3,bulk,44,79,61.5,2016-07-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,32.3,40.4,27.3,0,,20.6,19.8,26.5,5.5,0.3,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T045519Z,RELEASE-2021
