uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,cnSampleID,cnSampleCode,sampleType,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
f7c4b094-6ce4-4904-9c1a-00f866f26ee4,2021-03-24,TREE_025.basePlot.ltr,D05,TREE,TREE_025,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE025.20200928.LVS,NEON.LTR.TREE025.20200928.LVS.CN,B00000081010,vegetation,N,-6.4,-28.7,0.62,50.59,81.8,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
a2b865ca-3574-4e1f-b546-45b2a53a1ea4,2021-03-24,TREE_040.basePlot.ltr,D05,TREE,TREE_040,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE040.20200928.NDL,NEON.LTR.TREE040.20200928.NDL.CN,B00000081027,vegetation,N,-1.3,-29.5,0.68,53.19,78.4,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
7a17ad42-1ed4-4371-be2c-12e2650cfd9f,2021-03-24,TREE_047.basePlot.ltr,D05,TREE,TREE_047,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE047.20200928.LVS,NEON.LTR.TREE047.20200928.LVS.CN,B00000081043,vegetation,N,-5.3,-29.1,0.57,49.66,87.6,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
c5d490ac-fd3a-4c73-ab18-109ad8213eb9,2021-03-24,TREE_052.basePlot.ltr,D05,TREE,TREE_052,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE052.20200928.NDL,NEON.LTR.TREE052.20200928.NDL.CN,B00000081075,vegetation,N,-3.9,-29,0.58,50.92,88.5,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
9ad33305-5d6c-41fc-9b3d-b7068c748857,2021-03-24,TREE_046.basePlot.ltr,D05,TREE,TREE_046,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE046.20200928.LVS,NEON.LTR.TREE046.20200928.LVS.CN,B00000081048,vegetation,N,-5.2,-28.8,0.49,49.95,101.5,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
9545a112-1b37-47af-b774-5056d3929f60,2021-03-24,TREE_052.basePlot.ltr,D05,TREE,TREE_052,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE052.20200928.LVS,NEON.LTR.TREE052.20200928.LVS.CN,B00000081060,vegetation,N,-1.1,-28.1,1.26,51.32,40.6,OK,OK,OK,OK,2,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
e53e2fdc-9048-466d-99b0-bbdcbfad68f9,2021-03-24,TREE_025.basePlot.ltr,D05,TREE,TREE_025,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE025.20200928.NDL,NEON.LTR.TREE025.20200928.NDL.CN,B00000081014,vegetation,N,-5.2,-29,0.59,53.57,90.6,OK,OK,OK,OK,2,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
ae7069c4-099f-4c13-92b2-8544424740d2,2021-03-24,TREE_050.basePlot.ltr,D05,TREE,TREE_050,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE050.20200928.LVS,NEON.LTR.TREE050.20200928.LVS.CN,B00000081055,vegetation,N,-5.3,-30.9,0.86,49.24,57.5,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
23aa40ff-4656-44b4-abc3-39838c4eb06e,2021-03-24,TREE_025.basePlot.ltr,D05,TREE,TREE_025,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE025.20200928.NDL,NEON.LTR.TREE025.20200928.NDL.CN,B00000081014,vegetation,N,-5.5,-29.1,0.57,53.64,93.4,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
850863c0-0b6b-4a5a-b84c-8e0363f0b85c,2021-03-24,TREE_051.basePlot.ltr,D05,TREE,TREE_051,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE051.20200928.LVS,NEON.LTR.TREE051.20200928.LVS.CN,B00000081058,vegetation,N,-3.7,-28.9,0.71,49.28,69.4,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
4bee16c3-703a-4485-93c3-87eab2677bcb,2021-03-24,TREE_050.basePlot.ltr,D05,TREE,TREE_050,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE050.20200928.NDL,NEON.LTR.TREE050.20200928.NDL.CN,B00000081065,vegetation,N,-3.4,-30.2,0.56,54.26,97.3,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
b232cfe6-8ae6-4eb1-99f1-0b5880a5ad51,2021-03-24,TREE_039.basePlot.ltr,D05,TREE,TREE_039,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE039.20200928.NDL,NEON.LTR.TREE039.20200928.NDL.CN,B00000081029,vegetation,N,-4.7,-29.9,0.73,52.99,72.6,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
493bde3a-1593-477a-bbd5-de962242ddb7,2021-03-24,TREE_047.basePlot.ltr,D05,TREE,TREE_047,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE047.20200928.NDL,NEON.LTR.TREE047.20200928.NDL.CN,B00000081066,vegetation,N,-3.8,-30.3,0.57,53.14,94,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
bfe2b3f7-df98-48f6-bfe3-8a709bbc0f6b,2021-03-24,TREE_045.basePlot.ltr,D05,TREE,TREE_045,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE045.20200928.LVS,NEON.LTR.TREE045.20200928.LVS.CN,B00000081040,vegetation,N,-6.3,-28.1,0.51,51.24,99.6,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
5daa29e9-2ee4-4835-930a-006b81a1119d,2021-03-24,TREE_045.basePlot.ltr,D05,TREE,TREE_045,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE045.20200928.NDL,NEON.LTR.TREE045.20200928.NDL.CN,B00000081069,vegetation,N,-5.8,-29.2,0.55,53.62,97.5,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
1bb92269-9361-4e7c-a1e6-d16ce85c5618,2021-03-24,TREE_043.basePlot.ltr,D05,TREE,TREE_043,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE043.20200928.LVS,NEON.LTR.TREE043.20200928.LVS.CN,B00000081034,vegetation,N,-4.9,-29.9,1.13,48.79,43.3,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
8b82a62e-ebe5-4864-8c70-be206cb3aaed,2021-03-24,TREE_044.basePlot.ltr,D05,TREE,TREE_044,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE044.20200928.LVS,NEON.LTR.TREE044.20200928.LVS.CN,B00000081038,vegetation,N,-3.9,-29.6,1.28,51.65,40.4,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
6fe7ba89-c8fa-4cce-aeac-da0c15092c50,2021-03-24,TREE_039.basePlot.ltr,D05,TREE,TREE_039,tower,2020-09-14T17:00Z,2020-09-28T17:00Z,NEON.LTR.TREE039.20200928.LVS,NEON.LTR.TREE039.20200928.LVS.CN,B00000081017,vegetation,N,-5.8,-27.5,0.46,50.66,109.1,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20211221T235036Z,RELEASE-2022
fbce4dfa-440e-4bf2-8fc3-9ea7a1d14dc0,2018-06-06,ORNL_056.basePlot.ltr,D07,ORNL,ORNL_056,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL056.20171106.LVS,NEON.LTR.ORNL056.20171106.LVS.CN,,vegetation,N,-3,-30.6,1,50.51,50.3,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
1558e585-ad82-487f-a03b-4ce6ab5ae949,2018-06-06,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL049.20171106.LVS,NEON.LTR.ORNL049.20171106.LVS.CN,,vegetation,N,-3.6,-30,0.75,48.21,64.1,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
e5e54f11-91d4-44ef-8dd8-40d174158ef2,2018-06-06,ORNL_054.basePlot.ltr,D07,ORNL,ORNL_054,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL054.20171106.LVS,NEON.LTR.ORNL054.20171106.LVS.CN,,vegetation,N,-3.8,-30.1,0.74,50.72,68.5,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
00b72051-2afd-4c24-b8ce-06eca98de1c0,2018-06-06,ORNL_046.basePlot.ltr,D07,ORNL,ORNL_046,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL046.20171106.LVS,NEON.LTR.ORNL046.20171106.LVS.CN,,vegetation,N,-3.7,-30,0.76,48.34,63.8,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
278c7fce-59b7-4a38-8ea2-d44a07af7a1e,2018-06-06,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL045.20171106.NDL,NEON.LTR.ORNL045.20171106.NDL.CN,,vegetation,N,-3.7,-30.5,0.63,52.72,83.4,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
01f62579-0c57-4b16-83b9-dcaac24c293f,2018-06-06,ORNL_059.basePlot.ltr,D07,ORNL,ORNL_059,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL059.20171106.LVS,NEON.LTR.ORNL059.20171106.LVS.CN,,vegetation,N,-3.4,-30,0.83,49.82,60.4,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
7c8fd352-7852-47bf-87fa-834fd1fe2a5b,2018-06-06,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL063.20171106.LVS,NEON.LTR.ORNL063.20171106.LVS.CN,,vegetation,N,-2.3,-30,0.92,49.44,53.9,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
c902758d-552b-44a3-96c3-8b69767fda9b,2018-06-06,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL043.20171106.LVS,NEON.LTR.ORNL043.20171106.LVS.CN,,vegetation,N,-3.7,-30.7,0.81,50.4,62.6,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
b998d906-9ff9-4613-af57-09f45d6bc6aa,2018-06-06,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL045.20171106.LVS,NEON.LTR.ORNL045.20171106.LVS.CN,,vegetation,N,-4.1,-30.5,0.73,49.33,67.1,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
f45f0a63-64e9-44d0-820d-e0b02dfa2f09,2018-06-06,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL063.20171106.NDL,NEON.LTR.ORNL063.20171106.NDL.CN,,vegetation,N,-2,-28.7,0.65,53.21,81.8,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
42b6ef77-76d8-4f4a-a98f-2b8bb8077168,2018-06-06,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL037.20171106.LVS,NEON.LTR.ORNL037.20171106.LVS.CN,,vegetation,N,-3.8,-30.1,0.8,50.08,62.7,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
eca0c8b0-8205-4c2a-a397-0dc8ec4dc6e3,2018-06-06,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL053.20171106.LVS,NEON.LTR.ORNL053.20171106.LVS.CN,,vegetation,N,-3.1,-30.3,0.81,49.55,61.1,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
48caf97c-3837-4d7b-bdea-e43cd9add866,2018-06-06,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL036.20171106.LVS,NEON.LTR.ORNL036.20171106.LVS.CN,,vegetation,N,-2.3,-30.8,0.9,49.52,54.7,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
25eb634f-c8b8-43fd-b64e-523c04dc397a,2018-06-06,ORNL_055.basePlot.ltr,D07,ORNL,ORNL_055,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL055.20171106.LVS,NEON.LTR.ORNL055.20171106.LVS.CN,,vegetation,N,-2.3,-30.6,1.13,50.85,45.1,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
ccb1c013-bc31-4cf1-b263-d3f90019659b,2018-06-06,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL061.20171106.LVS,NEON.LTR.ORNL061.20171106.LVS.CN,,vegetation,N,-5.1,-29.9,0.71,48.2,67.8,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
082de2c1-3612-4312-bf7c-c9a4b1f9771d,2018-06-06,ORNL_060.basePlot.ltr,D07,ORNL,ORNL_060,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL060.20171106.LVS,NEON.LTR.ORNL060.20171106.LVS.CN,,vegetation,N,-3,-30.6,0.93,49.1,53.1,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
73ff0958-fbe8-4e82-accb-75fa53fd279b,2018-06-06,ORNL_051.basePlot.ltr,D07,ORNL,ORNL_051,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL051.20171106.LVS,NEON.LTR.ORNL051.20171106.LVS.CN,,vegetation,N,-3.6,-29.7,0.9,48.37,53.5,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
2c20abcf-c11b-46e1-80fd-8556ca450abc,2018-06-06,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,tower,2017-10-25T16:00Z,2017-11-06T17:00Z,NEON.LTR.ORNL061.20171106.NDL,NEON.LTR.ORNL061.20171106.NDL.CN,,vegetation,N,-2.5,-30.3,0.77,51.02,66.2,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20211222T031804Z,RELEASE-2022
